155	237
251	483
300	44
488	488
463	87
452	67
225	144
126	487
2	92
336	480
248	42
0	62
211	321
379	67
239	103
175	333
282	458
88	479
83	53
430	394
18	202
132	296
214	285
212	238
490	449
205	203
342	234
211	479
193	144
160	368
23	422
361	65
66	46
152	109
183	253
182	58
37	276
458	341
405	309
166	111
454	337
128	229
182	458
99	480
142	135
321	310
444	392
208	170
142	276
50	469
123	262
470	314
432	87
231	335
119	24
465	155
157	95
371	297
181	140
21	334
319	40
403	430
13	73
4	152
402	279
404	117
238	390
378	472
25	441
282	374
455	280
6	152
328	284
93	123
367	349
363	17
148	251
43	395
493	192
341	195
160	153
359	386
485	121
230	302
427	305
42	227
482	469
268	140
233	62
110	366
337	288
192	261
185	262
451	331
321	158
101	478
367	265
278	370
226	180
175	384
260	192
170	369
328	217
53	311
65	442
327	262
401	228
305	216
136	366
301	28
471	179
382	421
194	242
143	142
111	372
128	148
57	110
223	450
182	134
76	173
132	333
428	43
385	180
303	443
123	398
466	303
361	113
497	287
32	134
37	340
11	494
476	487
18	398
48	10
383	152
328	110
184	445
342	29
163	35
313	125
207	171
417	102
362	427
403	481
487	221
363	135
83	217
103	196
273	124
340	103
237	436
324	251
398	136
403	37
334	448
259	157
121	490
3	214
492	376
67	195
432	387
145	229
74	9
87	301
81	205
38	352
294	466
356	299
123	235
251	312
259	452
212	393
95	154
187	401
176	150
324	249
148	190
56	90
464	106
432	283
172	0
460	119
195	112
171	452
414	493
39	304
100	255
24	209
378	317
170	175
216	253
200	413
437	70
291	488
463	430
31	460
214	41
361	350
162	357
411	244
23	40
79	108
499	404
35	63
163	106
209	152
386	124
145	73
110	437
44	450
479	495
257	453
170	403
393	366
238	257
376	439
117	13
120	297
374	309
215	437
447	242
1	465
250	42
60	266
190	86
261	423
315	27
65	492
151	425
311	413
253	446
421	106
92	54
370	191
200	21
375	463
229	135
431	247
412	407
214	446
204	357
405	131
344	328
325	395
391	495
39	74
303	72
476	469
408	380
62	335
444	342
471	132
386	12
373	70
46	9
311	384
180	156
357	126
73	93
42	348
37	481
466	110
260	71
102	342
286	256
52	224
281	270
347	103
429	402
10	433
89	439
399	61
218	150
405	6
92	493
329	179
295	352
75	436
257	147
461	66
363	410
260	329
381	234
338	152
6	188
406	71
221	163
36	132
253	385
142	220
115	340
258	315
288	385
489	352
252	294
425	449
109	18
204	108
140	248
151	388
348	38
414	256
217	138
469	240
479	112
154	305
494	236
36	394
128	410
196	428
138	287
303	223
263	141
92	185
144	154
409	63
341	54
25	183
208	441
67	263
125	428
184	303
239	338
243	196
329	80
447	187
225	451
377	401
399	6
326	242
180	118
376	170
285	269
264	161
490	141
263	410
304	483
463	336
487	263
434	226
189	160
287	201
348	141
242	320
397	190
233	93
23	18
217	61
320	472
218	11
169	272
41	490
289	303
382	377
242	496
132	248
399	474
336	476
135	369
182	232
230	255
280	99
94	110
397	401
219	202
222	463
426	14
462	197
316	345
348	121
413	234
314	229
211	38
427	314
87	126
62	325
339	227
19	455
49	148
419	489
139	84
459	236
399	430
409	465
422	424
35	143
133	449
272	100
193	117
496	352
151	489
439	435
29	268
307	410
167	314
196	110
221	294
301	63
199	344
388	65
138	403
398	28
174	331
8	367
18	160
337	337
342	495
166	85
230	75
325	354
486	478
425	167
299	457
361	497
237	455
154	449
106	344
240	19
210	356
399	372
150	450
198	200
439	232
130	249
260	95
300	300
312	337
78	43
381	484
298	65
67	120
324	86
330	410
441	89
330	146
31	24
21	288
107	181
325	438
480	135
219	38
283	85
43	318
261	371
177	172
88	215
402	72
191	195
102	373
293	472
358	355
18	94
98	15
146	80
65	394
183	157
384	466
258	255
54	134
373	157
5	347
162	460
244	15
412	261
39	201
482	218
491	167
431	168
196	65
378	187
476	302
250	370
374	117
397	431
81	329
180	238
26	422
404	162
199	450
221	175
65	310
122	332
32	203
13	316
60	39
68	34
189	177
231	6
121	146
77	161
379	239
402	311
24	127
473	455
279	178
151	119
463	271
500	472
231	350
271	292
497	419
128	113
222	323
381	165
225	274
450	309
45	22
145	277
346	42
107	406
338	16
27	446
49	262
478	164
398	36
317	300
14	432
315	125
350	163
324	255
178	306
292	402
205	187
237	318
286	133
415	164
84	467
252	37
488	333
405	229
265	202
279	413
454	326
69	96
145	158
304	191
476	271
158	338
273	71
86	374
301	350
145	428
233	201
396	146
193	181
37	187
344	176
296	204
272	170
324	262
73	403
96	500
432	317
267	432
141	481
438	39
178	397
360	136
93	397
225	497
226	49
35	423
108	473
393	8
302	210
433	0
180	472
148	172
422	343
52	181
154	349
217	284
180	86
67	141
76	8
320	191
25	166
70	47
185	375
159	108
480	308
11	191
99	125
56	261
208	298
235	93
386	80
54	15
368	267
469	136
479	45
91	89
335	152
295	264
352	75
490	312
284	339
388	210
398	360
404	155
106	141
145	328
253	2
415	83
191	55
2	484
436	107
295	293
183	315
259	3
7	167
287	190
53	208
361	257
17	495
391	29
372	487
198	35
363	26
192	132
330	96
59	495
298	323
467	339
65	120
327	491
460	331
183	206
71	203
421	420
71	241
379	459
432	182
288	259
159	385
486	458
334	127
237	390
63	172
224	427
381	245
91	149
441	237
276	192
317	259
24	57
257	3
417	232
124	279
22	488
490	54
128	11
399	50
270	336
163	34
173	284
486	174
424	322
320	161
340	241
120	390
364	278
399	335
240	326
82	60
204	303
415	189
382	207
448	385
358	43
133	192
175	321
395	208
489	358
434	137
205	353
48	109
277	241
132	8
441	178
435	194
421	497
450	36
410	185
212	193
213	433
465	392
447	453
211	33
71	405
78	470
500	351
496	259
171	167
198	410
147	310
46	402
403	314
395	339
289	412
65	35
336	345
390	66
432	77
401	390
265	133
426	267
444	29
426	91
296	61
293	217
366	214
61	115
228	260
238	64
163	182
10	219
136	388
376	318
296	46
261	197
366	290
10	492
149	233
368	441
317	269
11	30
284	238
180	197
499	200
150	48
397	144
124	448
121	324
491	150
103	406
396	357
473	14
74	78
411	377
314	309
74	315
98	12
220	22
387	257
360	291
373	223
298	120
70	418
185	365
382	435
238	303
205	24
280	97
31	461
129	162
178	167
249	135
101	175
219	149
429	416
145	221
66	311
246	209
413	489
421	140
373	430
78	3
171	455
350	465
332	200
317	453
231	390
189	41
9	54
213	478
320	281
224	212
472	332
96	18
314	34
172	307
188	16
80	356
90	15
414	19
247	423
310	230
152	409
64	256
205	48
303	172
435	163
445	307
119	341
349	482
383	68
272	130
147	132
397	407
359	43
83	101
75	97
67	187
106	277
487	242
392	195
268	67
85	136
423	42
237	439
290	427
204	498
368	497
123	300
348	313
406	434
430	169
83	111
55	227
203	82
178	188
199	444
345	309
68	64
62	340
274	28
143	377
428	280
81	152
230	471
296	81
45	321
161	208
300	435
137	387
222	10
51	384
38	187
297	226
308	336
85	14
149	418
359	55
71	181
83	334
82	111
384	400
202	494
440	76
321	143
134	245
265	478
12	2
25	179
212	220
155	229
218	106
282	192
331	158
434	240
74	55
98	336
0	207
166	156
39	1
430	277
349	86
336	170
118	230
476	62
300	264
104	177
156	247
81	35
110	141
22	139
390	130
188	403
243	365
435	330
135	67
186	407
401	444
204	354
422	9
239	320
212	240
326	24
158	42
351	246
307	328
125	414
451	406
228	438
296	434
214	337
495	482
4	487
6	205
422	389
488	46
337	148
346	7
361	230
108	375
405	12
336	190
209	472
196	6
276	266
65	209
413	248
29	77
249	438
318	474
311	152
329	398
488	128
371	224
254	14
484	379
368	451
285	346
39	460
326	99
164	154
402	19
492	243
471	331
252	359
233	293
392	426
170	60
149	181
467	205
47	96
305	101
305	96
351	380
104	242
246	310
377	55
282	275
120	425
97	491
36	163
485	90
56	214
163	305
272	265
315	279
56	180
70	325
296	415
1	319
165	88
24	147
260	222
435	163
483	1
5	305
296	51
198	105
110	436
28	431
127	44
335	17
171	92
157	123
385	86
173	432
158	320
459	129
238	18
126	421
383	490
156	173
18	117
28	206
448	303
200	196
447	308
112	58
208	337
109	107
286	425
338	170
405	445
271	54
335	415
184	410
421	180
286	80
378	475
218	209
489	51
99	211
192	153
141	389
150	11
474	344
291	39
149	494
397	160
81	399
446	318
316	260
87	310
345	108
15	141
298	414
219	436
231	28
379	249
170	308
490	236
328	257
17	169
47	38
1	449
443	462
311	132
481	484
474	432
135	162
492	306
12	428
263	402
386	137
27	249
78	169
156	439
319	300
36	138
135	24
78	164
313	354
399	141
341	331
500	446
495	250
346	216
438	309
425	286
279	169
447	256
176	165
375	473
129	62
495	350
496	207
491	259
69	409
410	236
192	382
30	224
372	468
439	260
33	24
424	72
237	353
421	227
273	62
42	340
230	159
186	280
8	271
290	60
42	25
441	357
45	185
232	465
33	254
495	468
113	259
48	339
411	60
340	469
193	120
362	307
287	103
237	311
349	244
299	395
216	244
14	127
439	105
404	260
80	439
124	250
374	202
285	89
88	395
17	77
272	375
93	58
391	334
80	390
93	137
369	198
173	6
90	493
211	283
420	415
165	414
267	371
439	187
308	366
43	285
313	96
383	328
411	419
442	213
309	86
166	41
40	318
384	331
17	186
199	453
435	53
443	259
342	315
190	420
72	5
448	146
445	374
396	332
81	87
339	106
350	303
107	150
196	480
52	207
13	314
103	288
484	319
173	25
8	309
213	281
194	446
463	290
18	7
487	119
131	297
126	270
167	227
0	212
493	326
459	4
339	342
385	393
52	316
500	397
206	23
16	373
367	121
7	313
199	409
204	307
76	2
406	323
283	420
447	58
237	38
310	5
261	467
477	64
312	284
136	289
370	318
430	195
378	431
124	411
376	398
28	337
219	253
480	244
340	403
224	326
181	287
367	345
270	288
148	429
245	91
193	210
237	374
176	339
48	292
399	261
107	325
123	193
132	300
98	412
63	113
8	204
82	132
316	200
468	203
86	184
100	54
155	100
75	176
333	212
147	228
457	2
383	135
222	28
150	326
353	409
259	243
478	81
96	72
454	374
380	424
324	117
485	37
13	364
492	145
289	217
461	143
437	139
121	227
268	326
410	476
411	305
84	376
391	187
379	336
449	350
460	25
333	140
108	485
10	371
160	340
266	328
451	157
182	478
305	402
348	303
454	279
266	408
357	372
458	28
84	295
353	257
391	87
345	133
253	117
376	93
313	241
266	472
260	469
140	41
397	266
246	472
364	445
227	435
281	76
259	220
175	285
315	177
79	151
19	141
242	101
254	414
308	360
180	185
325	119
186	414
25	136
415	153
118	359
21	487
196	22
348	450
191	218
468	432
179	103
435	142
116	83
397	51
449	55
413	299
307	471
38	112
112	253
140	279
85	388
426	410
400	259
209	16
115	456
97	31
261	466
481	316
302	14
142	35
70	27
399	161
130	396
441	388
311	150
179	130
159	138
309	184
349	479
324	105
464	169
453	476
131	152
236	383
56	411
290	497
129	267
0	411
88	105
407	76
324	261
165	66
301	327
51	44
239	86
90	370
272	380
205	141
203	424
387	150
120	256
194	425
167	447
1	190
426	80
419	403
148	80
111	48
399	493
23	483
54	386
380	377
271	23
356	310
35	129
327	153
262	50
263	264
424	16
198	348
105	302
436	335
48	15
192	331
139	351
423	167
384	182
198	71
148	391
498	329
11	101
133	86
272	232
314	282
203	19
378	422
419	357
80	125
166	310
390	40
499	260
403	284
465	244
300	453
284	429
201	292
398	62
47	223
488	237
153	80
200	476
496	95
390	302
260	194
484	427
476	3
385	259
333	315
48	294
102	491
103	180
461	268
334	356
183	460
166	88
123	114
473	160
56	162
438	138
123	268
379	476
0	184
28	486
157	327
76	367
60	189
237	405
468	90
67	209
314	274
420	257
234	53
22	55
170	24
308	279
86	123
382	334
424	256
191	479
223	117
300	460
330	346
325	290
236	155
113	345
16	488
352	117
289	27
254	245
475	94
344	73
453	373
218	157
45	173
214	480
321	297
494	185
169	449
303	406
304	179
489	36
332	97
151	21
243	207
175	331
357	480
56	116
238	312
315	431
95	352
42	163
269	460
132	217
323	27
377	53
408	433
67	298
440	311
7	38
492	490
157	168
62	314
402	222
274	152
295	230
221	297
196	346
32	498
237	498
406	478
268	305
179	458
492	384
351	235
152	405
43	463
127	158
391	276
423	82
21	1
52	141
133	463
480	198
157	171
191	309
25	157
250	315
130	70
154	438
405	403
56	19
366	251
444	299
249	59
177	400
334	54
396	303
85	370
246	378
170	29
500	48
2	162
170	392
466	485
289	11
183	418
361	66
55	278
484	356
175	400
10	245
90	184
400	433
375	256
233	186
177	379
325	480
110	306
3	359
24	279
211	232
333	64
209	280
359	4
370	304
487	414
208	446
483	204
299	291
438	16
398	282
10	451
29	253
36	98
97	203
5	314
439	316
426	345
60	97
236	374
313	85
14	224
97	336
496	105
235	107
41	114
119	140
235	13
208	390
185	228
374	110
82	247
461	310
478	169
384	160
132	346
462	429
269	300
106	229
147	140
67	487
436	129
473	111
421	328
356	102
406	345
7	442
172	346
488	232
199	61
47	213
298	184
156	314
440	476
113	337
336	112
239	376
282	337
219	276
76	269
35	216
233	218
206	298
145	415
117	499
174	15
47	194
130	348
221	132
370	117
125	332
221	416
397	89
241	169
446	71
288	158
312	204
468	216
7	49
107	425
172	274
331	171
264	75
264	39
430	124
230	102
221	203
176	389
407	64
146	295
438	11
177	467
220	382
136	397
211	424
344	365
239	204
129	339
59	154
117	368
464	341
405	498
258	345
166	33
370	427
358	466
165	311
275	62
474	332
342	86
102	348
418	382
126	331
279	169
364	302
129	347
54	273
290	105
323	366
441	86
227	416
1	450
26	466
276	83
298	365
228	160
17	225
251	421
31	372
198	173
252	20
363	109
438	175
266	120
76	22
297	167
167	453
373	39
178	17
210	475
98	332
263	488
31	108
311	142
98	268
353	369
90	363
421	274
325	202
141	230
113	63
281	407
403	240
138	155
500	226
283	375
366	417
199	466
426	245
55	475
449	237
269	53
346	267
404	473
474	333
130	31
47	188
289	232
425	258
441	477
101	175
447	48
455	473
434	139
312	25
488	104
398	500
175	436
51	160
356	378
240	235
12	108
498	474
197	378
435	381
62	335
299	302
70	375
61	28
71	265
6	147
141	318
232	92
214	276
70	13
376	179
22	342
358	219
315	166
61	263
29	110
499	168
33	334
354	374
174	269
192	120
208	9
313	389
98	264
179	32
253	153
126	101
299	138
269	33
109	127
124	402
246	468
76	484
350	135
14	336
289	497
377	322
367	390
329	22
183	284
407	309
102	500
488	84
403	164
6	444
496	201
143	343
171	74
66	91
450	76
67	350
217	407
348	365
208	495
433	271
383	248
159	191
271	294
44	33
186	65
315	500
78	149
216	290
127	243
489	216
313	329
249	12
118	471
90	1
492	220
454	450
465	482
228	33
46	348
457	389
390	224
297	494
59	493
500	471
439	12
147	65
259	191
160	345
311	384
435	57
76	147
457	267
292	172
22	238
42	237
36	251
435	136
32	95
229	463
278	447
213	47
384	286
231	327
34	378
311	458
352	337
298	154
164	24
5	153
424	229
201	322
133	66
488	89
140	8
476	260
309	114
167	454
290	167
228	426
368	18
242	173
88	208
367	248
437	269
334	157
432	36
290	137
494	351
489	328
389	481
39	20
461	148
469	402
470	410
153	388
278	168
119	114
259	374
459	403
7	115
287	300
428	117
462	120
157	3
58	319
225	118
436	453
340	464
159	4
322	191
283	9
116	119
455	41
424	98
375	205
13	179
160	354
372	56
92	4
291	172
41	175
314	113
300	491
46	272
277	27
210	17
166	468
87	406
234	476
465	164
360	159
103	20
194	6
1	298
410	133
422	228
95	346
498	55
492	455
390	64
296	7
450	369
66	422
121	36
338	289
137	34
490	353
205	387
305	173
487	121
361	423
114	14
174	170
291	483
132	494
298	357
397	79
475	152
211	390
403	427
269	73
41	118
423	348
230	135
387	112
286	219
443	56
414	92
432	403
400	41
468	147
351	175
143	26
28	97
129	101
80	414
285	109
395	303
347	297
68	393
74	181
371	283
211	428
290	27
279	112
463	160
474	107
367	168
233	193
28	71
43	97
118	398
57	445
299	230
191	99
8	57
495	300
488	343
50	284
286	117
417	296
132	7
134	313
167	184
435	1
21	183
126	121
101	81
498	48
368	433
203	279
105	168
108	33
303	115
330	277
212	384
386	375
385	132
441	286
341	164
314	489
18	20
318	111
105	199
424	160
359	5
246	139
27	440
101	230
396	70
459	52
52	81
68	66
148	284
344	403
484	296
52	81
140	304
433	426
443	169
294	147
244	274
209	7
114	138
296	234
381	33
23	351
91	418
128	314
362	261
323	407
372	4
456	336
220	411
117	161
476	70
34	44
247	168
202	452
426	141
287	193
401	398
393	389
4	401
370	124
312	441
223	170
74	410
500	96
387	141
352	276
170	426
30	398
355	210
8	420
459	408
263	355
59	55
317	213
352	94
103	188
410	24
492	366
0	413
440	18
287	379
247	168
408	399
40	237
287	332
473	422
3	119
329	413
399	124
245	246
427	138
425	27
198	492
462	334
303	297
155	226
373	142
248	237
80	215
79	436
386	210
152	96
183	295
485	485
338	409
289	422
185	441
217	323
39	178
194	329
145	151
187	312
6	76
437	99
155	87
212	139
238	26
37	287
494	177
24	236
306	241
129	391
283	323
229	224
68	168
380	151
76	189
252	423
416	121
4	343
16	330
280	23
213	424
500	36
321	398
113	74
279	363
125	357
44	479
410	419
276	448
208	349
212	277
459	147
499	155
65	140
320	75
264	189
340	405
218	219
475	293
470	214
265	372
142	109
252	60
206	180
79	74
89	193
395	432
462	318
488	155
207	451
168	131
280	408
332	86
228	95
270	87
302	251
325	256
283	309
51	7
482	235
2	164
56	31
203	30
414	384
153	444
336	28
29	88
13	15
15	376
438	472
400	211
254	25
416	419
490	388
489	60
246	200
243	122
25	123
125	116
472	368
379	193
95	68
224	206
91	219
238	361
19	130
180	22
30	323
219	79
149	446
497	346
315	157
371	268
341	403
444	306
479	301
137	22
167	262
393	6
356	370
375	334
8	217
462	383
74	49
51	165
361	344
454	493
329	16
14	73
284	43
232	332
424	205
477	389
296	425
360	484
461	391
5	416
158	52
461	30
422	151
237	329
358	402
46	0
337	243
63	178
220	24
424	254
107	258
65	312
464	240
245	215
335	115
323	192
106	44
159	191
37	34
431	464
236	372
330	351
401	29
104	416
260	247
439	247
60	248
230	248
486	348
254	43
377	96
231	213
466	226
439	414
328	14
165	201
147	360
486	303
187	489
373	396
206	190
247	269
50	351
219	261
426	165
306	290
479	356
386	160
62	304
309	83
113	492
391	169
322	110
21	465
483	318
190	173
434	399
50	486
159	195
421	360
305	343
385	446
190	187
92	284
337	424
78	12
227	133
125	401
212	70
43	21
305	48
99	223
55	302
130	274
214	423
445	130
44	430
91	296
332	155
408	300
169	93
239	139
0	2
24	90
278	401
62	252
479	176
74	33
200	174
86	322
125	377
75	99
7	381
149	191
258	159
212	353
316	256
148	291
167	348
95	31
443	424
220	202
315	10
311	463
490	5
264	154
229	131
79	48
25	387
104	101
188	166
463	373
75	31
304	116
222	335
184	163
26	187
411	414
209	128
99	432
67	131
108	233
206	432
32	490
479	9
429	313
279	43
409	351
167	183
59	337
388	427
74	466
342	173
32	3
424	164
242	132
298	489
222	468
279	129
455	336
296	380
427	447
342	337
233	93
415	264
107	63
293	74
307	20
65	192
253	416
400	162
302	113
51	68
412	3
139	154
104	250
394	432
405	102
461	103
69	132
107	365
145	27
464	186
347	286
364	19
470	8
93	188
124	425
58	291
285	459
440	237
46	41
235	339
165	1
499	341
231	185
55	212
19	61
301	302
421	497
360	85
490	428
349	104
145	496
379	448
430	393
333	303
471	25
275	144
368	28
329	223
168	271
173	204
141	255
13	172
244	260
255	53
55	480
387	16
442	20
471	325
396	441
176	9
140	179
142	77
13	484
10	264
42	360
166	64
322	43
199	348
279	308
413	167
416	347
359	22
144	372
372	288
480	201
179	188
372	50
107	272
441	276
136	105
39	169
48	203
171	105
225	364
424	281
277	328
10	400
468	116
14	398
214	144
346	125
117	407
66	426
258	135
171	270
426	196
119	47
441	345
360	91
46	134
87	241
323	373
250	349
71	244
254	62
219	283
95	402
18	8
16	408
26	137
59	289
372	341
493	265
335	404
388	6
345	206
39	263
126	230
455	190
82	480
456	490
227	268
160	20
386	269
336	279
21	249
347	8
324	217
245	396
74	141
108	145
239	278
448	393
252	246
210	112
111	269
86	500
397	308
453	106
218	167
98	380
95	231
176	71
449	355
68	37
228	3
71	202
376	59
118	192
118	450
18	483
150	300
33	474
497	9
76	493
206	460
448	331
270	100
84	221
286	187
235	376
319	41
112	11
281	468
155	406
343	434
281	356
477	193
119	117
266	176
117	245
152	181
156	419
249	246
404	15
53	66
135	190
150	376
456	380
256	376
89	341
183	224
415	490
73	89
438	142
101	367
369	462
236	58
60	193
75	434
254	127
365	155
44	445
333	161
496	199
449	107
338	398
492	352
67	325
439	128
197	223
168	271
63	80
438	16
128	153
412	312
365	397
222	158
215	414
285	207
15	352
386	358
36	309
426	319
263	336
143	148
191	483
120	98
181	20
272	18
456	93
146	66
8	183
184	119
432	255
40	61
149	286
71	302
15	110
381	272
168	464
220	126
38	499
493	481
383	269
489	368
488	177
302	290
310	388
269	370
461	411
253	101
307	486
190	137
137	123
273	167
230	140
484	44
141	145
213	456
143	220
40	273
38	156
445	339
100	126
382	85
46	166
145	337
322	72
111	346
490	161
387	488
472	499
297	361
340	177
330	302
289	356
86	205
428	183
409	357
116	417
312	85
479	479
293	405
180	231
83	213
74	97
339	112
134	350
307	471
399	201
225	153
475	9
155	130
371	500
277	86
352	178
37	328
393	79
247	123
341	18
340	499
242	379
31	385
428	490
371	337
140	81
496	381
385	263
428	499
482	198
293	52
33	251
168	111
248	152
398	153
120	182
241	116
278	298
95	409
462	306
223	339
497	199
389	328
47	166
389	336
217	462
83	103
119	292
269	54
251	22
253	490
161	50
439	389
279	178
125	499
231	181
78	252
284	163
389	379
476	253
379	340
411	335
143	314
392	8
48	125
377	361
424	151
466	345
170	328
334	380
226	77
291	115
477	466
159	30
499	271
5	51
330	393
442	88
412	419
222	44
393	45
122	4
85	125
278	409
349	42
106	439
224	355
126	49
478	107
73	168
383	137
402	425
282	173
417	49
149	272
423	110
477	60
413	90
105	232
350	500
425	39
281	178
423	62
145	172
262	262
251	387
326	294
133	297
139	133
394	343
496	105
3	398
227	19
256	36
132	70
51	121
215	488
313	48
95	456
143	356
322	258
304	406
221	26
44	297
424	447
142	453
266	125
